date,AAPL,ACN,AMD,AMZN,BAC,BLK,COST,CVS,DIS,DPZ,F,GILD,INTU,JD,JPM,KO,LUV,MA,MCD,MSFT,NAT,NVDA,PBI,PFE,SBUX,SPY,TGT,TM,TSLA,UL,UNH,WMT,XOM
2021-08-25,68.78465897416999,350.3903341565767,73.58251956145735,354.25065247519086,264.52926619539807,126.29698575948721,47.17268979892784,319.4257376229038,222.46861645234964,240.38484707814746,282.7557389254134,72.45011843256869,115.9652378003108,88.70930494584555,334.066641663696,130.59628188298447,136.37097157114798,62.756168461285874,105.44591872020179,78.4288780902727,453.0059550098459,153.95879404629648,380.42365208639177,193.7514625601784,62.459714375206964,226.10165465820356,185.00067844586917,168.87115278474386,223.23824704845677,196.2597549286883,202.755184764646,149.44446834890317,67.93790209261432
2021-08-26,69.09479673966293,349.67015740596224,74.9950867882405,358.28561221198976,263.7468052914555,123.01613490514335,48.1305762061067,321.6292352561283,221.42586933894643,241.78202695845673,283.1952203328899,73.71156615707838,112.09181261104675,88.25629745020046,342.77356835850276,131.82159697168078,139.28282147030794,61.12730910069109,107.66079897573103,80.1440414067492,437.58961127441046,153.20491920711498,379.6060939163746,190.51962390429802,62.27483217841227,228.19324880740263,184.05767984754618,169.50954257822016,224.0342911054618,196.2160919438334,200.84001550918936,150.75615217902939,66.21046661310682
2021-08-27,69.11565237367581,360.4234438969469,74.36125448922604,354.9632771993303,265.85236568483083,123.39193304656385,48.676886977928504,321.9203608284615,213.3501707083911,244.7231337567788,295.715967610291,74.96202774302043,105.2891940130593,88.80759328119557,340.2715781189659,129.524999431055,139.51915195709302,60.94085416675978,108.73835030197762,80.24763739474118,427.6399281333378,151.72870974902784,373.7856612421474,187.14996498486204,61.28395811113797,227.8159287732139,187.6772858814553,168.26257402810273,221.93917868269443,191.66317579278225,200.99433629037776,153.11086218957215,68.41189626085257
2021-08-30,69.54735385080018,361.6394084522945,73.59378973912071,353.31451843789944,267.6991605641399,122.70377448742805,48.56387857363132,321.9858134240147,211.44817669162134,244.64718122873407,283.4882987755049,75.52468936375664,109.82998453224296,88.17126052587119,342.36194696287595,131.3576644464918,141.67420850521663,60.60329747842866,105.05449887778312,80.71246109937874,428.87847393243385,150.85718721635297,372.770440403696,187.4882326949026,61.567741666759275,228.65216589244102,187.15939210086668,169.24343610818414,221.20422408360693,194.13010993555278,199.31173204778463,153.28407488971354,66.63256443657318
2021-08-31,69.00702441519688,366.2279353862076,72.13652281209329,351.9373631508992,260.96381958212464,119.71926804816746,47.77000888438547,322.5013009345874,212.62377243327828,244.6169940331516,281.2265619207422,75.19945462714837,111.27969411429956,88.43970493475295,340.58593218141465,134.18108400702843,145.0018961081847,58.999714258124655,106.13421029187015,86.20695296447681,431.47378642753466,151.16978721717152,372.367523985271,188.51590187081186,62.143331596427245,225.92215686539828,187.127031003491,163.8709972146291,220.6866079710008,190.67930042769805,200.32515013822567,150.04880988081533,66.08496028758516
2021-09-01,70.4578133601504,361.03651271056026,69.50892621810148,353.2665009843816,259.3869960174731,119.32940115887294,47.25521504467363,329.7322476744307,207.5548230694658,251.67181139183833,278.93596388381854,75.41287476892022,110.18800640836872,87.73017880786958,336.38342924447323,135.5242734054399,142.64800884647562,59.47719032684715,101.7903090466175,86.71791741642035,439.23295829141244,147.9492613860161,377.7643640623141,188.67259186974172,63.35807438526883,224.09768627269054,194.44011736186246,158.3932651393705,219.82996350249113,184.34833004979916,205.6333603831748,149.56682046812503,65.90647261106399
2021-09-02,71.13782255774383,361.12252685789593,68.72365259406351,347.53782581494727,259.90705946370815,120.16072142520034,47.75572263661939,336.89698234778007,200.65918201834765,251.61175887586876,285.9692075534653,75.33146705026459,105.7362814006001,86.24480569351948,338.20484891143536,136.1915210798237,143.81832604637646,58.48933936118487,102.3188317280863,84.9968853346321,441.70555686134816,148.09924261347183,371.32319697429875,191.85921758935174,62.10226778426307,223.8828597859971,192.2680554817612,162.66517813962784,221.6069065380361,181.9862569192552,204.90301665098593,153.25451318271803,64.90448950328968
2021-09-03,68.50940124303635,363.5255129640557,69.16863933734992,350.74895504977036,261.83402702958216,124.0795957367863,46.54619760911276,332.63446914710727,202.8182459703999,248.98474438006645,277.389191003009,77.17798870122384,102.76962307547967,85.85710296409702,337.93188720794865,139.15483932329641,140.7224890181381,59.02833781529406,100.60183279124008,86.14752102367058,433.5808686583131,152.12354662750056,364.3764858696464,186.98744433934425,61.540110373936805,223.40020924951153,195.14444075270498,159.80276497783512,218.17929803730362,185.5002660807289,201.08007802716887,152.9264394452408,64.74293203346667
2021-09-06,68.83731837865231,357.8033883955051,67.94123495419396,352.43568387863587,259.39323192471636,121.07935652233478,47.416232225057215,334.5841808547724,208.58617791144246,251.02929512387797,270.12868642726437,77.31141584676769,100.96621744945509,83.99733760795314,335.57017719281674,141.42369654509469,141.21414661899612,57.28599932378677,99.69221209708819,85.89345336349142,418.76150211448584,153.9939975146281,362.65869161967845,184.3137015529405,60.506435852768305,225.98126343551021,194.1763310673272,162.60381821170554,222.71614416805372,189.31495856973044,199.65831063807482,148.0715089248558,65.07976914330133
2021-09-07,71.99754195415936,357.6521137418853,65.35744244542336,349.4109793936725,258.9373829307464,118.71230648609354,45.63287627051321,334.3857403289934,206.09829823707136,255.57568730399868,270.6966107912369,77.81329016682147,100.7897946204134,84.11897112415816,326.86087646201344,139.05991125048135,143.072151535906,57.556447395112855,98.95008359055728,86.79452483447888,423.27028946345746,159.3068885906846,363.94014716714696,182.30896497069827,60.441696504904655,227.4656059753785,196.849922255727,158.92732555766327,223.52279876368752,185.96983996431445,198.154841822017,149.73443456951975,65.88159197192286
2021-09-08,70.96840766851133,356.5559242166344,64.69229140099343,363.2234645161491,259.76109335210896,116.93648272158737,46.5516627522771,339.573687150936,212.03989028556305,261.0164624706444,274.7280919127595,77.50700789564755,100.46422692429027,83.80715986187046,324.80225070544554,141.92510155149634,143.10910802401293,58.79070249342148,100.26331814059627,84.79574434072372,408.5656491919305,156.01327385244895,360.71708052640787,182.62043924662603,59.994984212636886,229.17887230860288,195.4839888944522,159.56205462247158,223.93977201585264,192.50108802014336,195.54538400698328,154.11964079551583,65.25292216961098
2021-09-09,68.96990746043146,355.00950814222995,68.96195370167857,367.69744627807967,261.4923656482319,118.64035647621122,46.02257736694476,340.95649375642375,212.11478604445895,265.8392768518039,274.1012998625243,77.1740460154084,98.43960506463863,83.98049179469463,326.37489564922146,139.18539826727866,143.9109207996953,59.09861339152303,102.25383971958139,87.02007885293892,409.4573883649891,153.30833834235438,354.49368612851913,186.10537217876356,60.131971924054284,233.3307979062645,196.84554705230295,161.34510084823535,226.74071622565154,187.87790998114093,196.4513537933674,151.6907777519055,64.95678641194456
2021-09-10,69.92969759002891,347.3469471157944,69.74411918775944,360.5748243478023,264.75865054212954,117.23583886515539,45.32415022194533,335.7836028303319,210.2616502305097,260.9870392769891,270.9735635070424,78.29937325390466,98.14591284297607,82.68406490765948,327.60537868889986,139.51852572720023,147.30265572940505,60.13007837582639,102.87509555925104,88.7205271999922,408.4112247067585,153.12890584629133,367.1337979708045,182.97009939732897,60.848445895235336,233.1791331761768,196.10617182493718,160.1183593794687,227.26921819579033,187.71888683640256,195.38551469414483,150.3399876400653,62.97783111681002
2021-09-13,68.86280117350226,343.6394444013522,69.97223424248966,370.2322431215541,263.07620679697,115.09826439962315,44.84605082856123,336.5118751297293,212.27889972114394,262.98554948753855,275.6998992709858,79.3097048493818,97.6961967957386,85.00274355734736,325.7973420075599,139.78722360859797,149.60544514150763,60.88297645364729,98.55780497460613,88.73892993363647,415.86614953772096,149.6912630039968,373.0196793394175,183.77870333925077,61.73215378267689,231.6747307157439,198.80696611158115,160.53349233722443,232.5746310470494,198.41876073251305,199.69017409170738,151.30872500441725,65.41000785334266
2021-09-14,69.76628868483213,337.0764886306944,69.93900879904206,374.1281733543999,265.46100621402695,112.79253604863469,44.12151768475705,335.41392538145766,214.1337160723507,264.8271462811493,276.5122336811858,78.51250560152344,100.80055398643728,83.80867915336167,332.7053606940023,141.5041923616054,151.91650713687005,60.309946761544005,98.30622591021474,88.85072777545099,411.8740559368794,150.28144362420818,385.6711438105091,181.33035994668953,61.269396325852014,230.00987056343658,198.58973073356677,160.26968190499502,234.97987112535998,198.55567620882735,200.60396909140357,152.12145985089882,65.67797499349872
2021-09-15,70.83282852481327,336.301453204892,72.25810008831805,387.1128926261555,267.5251466165658,113.26916123685811,44.54152694530147,331.54066881640205,214.80701261513252,263.03331061809723,279.47265006106977,77.83014599452777,100.22108054519474,81.75195589945409,326.5641218306057,142.34656263453695,150.4073886192061,61.72662676260887,96.5386766585524,89.71993796101727,405.51418361642084,151.28499272845744,373.4370132836164,180.51630845771862,60.67328289551658,232.16099220609794,199.8744857107384,157.50779679826255,234.44853030998863,195.5325782599282,203.34928724717793,154.68275374811085,64.15974371896293
2021-09-16,72.10585545601774,330.48277140590613,71.92146895891558,387.4135107665424,272.8214658725888,111.24386825723762,45.10746043147783,327.4585085672411,210.73296838047645,263.2206174144799,279.59629571341804,75.11604686178384,102.34866293712707,79.46125221475221,325.84886459562847,145.4877195758336,154.41089806112902,61.25356070899094,93.93424437892817,92.2267908865045,412.9435398599753,150.0503586070692,368.65903283222787,179.2050320235982,60.44325241734887,233.00444394039332,198.38452071037167,156.56453961028163,236.47408561344903,189.85497539187165,202.3553781157955,151.3795030131186,64.2790155116451
2021-09-17,69.18210983716978,337.0172496623833,70.10957782999569,378.527332890934,271.8193358588243,114.74829046178662,45.59603132699979,320.76967600298985,206.40392655323885,262.30648901127694,292.9871211603013,74.26228116915394,100.70440175919468,81.11712338445702,326.9132977168148,148.0325675927634,153.13244177798646,61.12934552395217,96.3569876024338,91.95092990492978,422.76237582179516,151.05697558780906,360.70711866409584,179.22575290107463,61.17323222808742,234.68029845879744,198.31322101471986,152.4184016948439,231.15278459607381,183.97267238333495,200.9890124590176,150.66720478178726,62.75860053467139
2021-09-20,70.72124937151914,328.0479904638975,68.26833570782023,379.1031634807846,274.7171208186466,119.10059697301908,46.00107212570795,326.54316990630235,202.57992657884952,268.0805576535115,281.80110018548135,73.825351461913,101.75188394011889,79.40929457376787,322.14555551833365,145.449553135037,152.61206224021848,63.05215338594087,96.40599810177866,91.05701694023415,398.3238055072006,152.27575763393403,366.7936486788637,176.08646725770626,61.14327545391873,235.24268676661745,200.95919912812403,150.88703354508124,228.64387295285374,182.31326227485613,204.6911870832976,152.75162484824875,62.742534116905325
2021-09-21,72.29039719880966,311.7815831224258,69.358277723378,373.63939778742514,280.0075153081055,116.84345316907681,45.421565116317346,328.72551200492325,204.74922059219145,267.0156496838603,283.9942359542108,74.32896525785637,102.50418702503084,78.99599730770828,324.8066502330774,148.85057475697022,150.46267808397397,61.925652408356314,96.47436717232861,89.04045851781962,383.79940585427875,155.14590534627857,350.00433702533917,175.3900559834395,61.717872517604754,235.98058540038485,199.94480678830828,148.57459462316007,229.73837907115123,178.76749981844586,205.52194819881015,153.05927757835107,62.90281925078431
2021-09-22,71.31480350927407,325.9133503400767,69.86848271962735,372.3877636898935,280.8559941302201,115.2308894440817,45.164148234340075,337.6412892627187,202.36263930997748,266.9254096335069,281.29583710184573,73.39017656131091,103.3134650994115,79.04981778322133,329.62323705401104,150.85560405812393,152.10535996642642,60.716400547584556,97.68798164083913,90.31820595665526,375.84888668557863,154.32562993473806,339.46370573926094,176.68602406615176,62.22817307768003,239.49679409034295,199.36304340556447,149.58480645379473,232.75859725985296,176.11021878788713,203.01148215167902,151.65645188535467,62.55172453320389
2021-09-23,70.00653575890448,321.26913463858574,71.10848374368861,372.0406956702832,281.8347185358891,114.10095839278479,44.753539505020925,338.8654547887057,202.82689158258506,269.1013750312009,289.051650732715,72.78465630035723,104.94788005668288,77.93129899238001,340.79328969658627,148.95064326068305,153.3859828731335,59.313151032940084,97.4209564627807,93.34744375966282,369.617421882841,160.22927997663427,339.4573854898444,178.5680420899137,62.54702104743593,240.70662800778413,195.58450703822643,148.61804084323384,236.4512682973555,174.91155594422918,203.47449622779368,148.6657848358211,62.012141423561815
2021-09-24,71.71816431999281,312.59153157128725,72.13806794932817,373.05022714354595,281.18256794916437,113.53629672682472,44.43008499837865,337.53479666562544,205.871522777097,268.0702613735356,300.17990706116916,73.09899284704206,103.91559918025261,78.96785770008786,344.26159809357347,144.99923079161874,151.56631108504803,59.17519626561025,94.51870425847375,97.60359128387837,376.05446424479544,160.21055932804768,337.04696294425173,177.49152434257533,61.11877655789533,236.67245900108318,200.72475568278148,152.0567700199139,234.7882055039174,178.1026006182646,204.9865524716544,149.90339589875106,60.59489970136167
2021-09-27,69.00368342740055,320.7946187892289,69.40900176826769,372.4458813347484,280.13749214386655,112.60711240943328,44.644937128593355,335.19280921606236,207.21862529014467,268.5600740195359,313.63975099462203,71.85925064170067,104.00825735817301,79.44015088290598,342.9009342276113,141.885779774032,153.8655607986863,59.618983143231596,92.262678061155,98.52783299651884,389.6394487885386,160.12933059539085,337.06243304089963,180.50803240276122,60.43462520487577,240.91523897499644,203.42580859905854,150.09894000219143,232.85953517401046,176.25647574088563,199.88053205895406,150.43873732912587,59.73913967328957
2021-09-28,69.45126127179813,312.0737470690434,70.69926054665669,376.2448761613375,278.0901306172303,113.35230005138536,44.70535567022069,340.860465200491,203.95329422643906,268.2716608919456,309.46323767762595,71.93633560836292,105.03891333134081,78.76575790673009,340.9575339261184,144.16267238895168,156.38417994523743,60.270206467798374,92.03546356116304,98.04875829015585,394.17976762373775,160.7675134412762,325.5862010734995,181.65512241042438,59.83639442408826,237.62856223374297,198.9164100106093,149.67915204839892,229.91408738279543,168.2897788245253,198.95206386213346,149.51038635406752,59.598932258420724
2021-09-29,68.53073339814006,324.77168976820855,71.4421930867127,373.88549901176344,277.9577311591504,116.29845887522931,45.35618016678117,335.83342950556505,200.92274565927323,266.32149135581096,306.6279833255083,71.42989945214477,105.14144231916377,79.56010710767768,345.9673011830239,143.41480734479106,153.4403569363922,58.93703448566424,91.13772158514811,95.49280608360104,403.70137791956654,157.59650173735307,329.8761724418957,178.50748759055026,60.325514765853505,237.40635961489744,203.0723175340149,147.31309306216468,228.33126794535147,167.05755860358525,198.59742194400866,148.86707644724595,59.288113009013514
2021-09-30,68.03738888115382,310.65908088030983,72.87078947295608,388.5076631006962,278.9012533680836,113.94709494315525,44.662895853127246,338.26641641709256,202.20489849954606,265.6886932682821,311.49197263701865,69.61557111492431,106.60136119181024,79.82896247992059,340.5460278775075,140.11488484874877,153.6981662356638,60.771994446918896,90.75596664354072,93.78344705938713,405.3966525275651,162.56363034698887,332.91746147017847,179.57928188089699,61.2299930356785,238.64273173996293,200.97239184149706,143.715014632655,225.71848352716003,163.42990742597456,200.50021237826672,150.44610592313944,59.463333406446516
2021-10-01,66.22250444090037,323.0009804322664,72.29913396551558,391.77158628920785,279.10494514034707,114.38864238323208,45.04994541655319,335.8513495993359,206.45330535794946,261.6863395506157,304.7982614266865,70.804095329723,107.76645862928295,82.60420833691914,340.9672859890676,144.08168165663216,150.4097155177316,58.94929185000821,92.34825745253143,90.38071243104152,403.8334113726825,165.83619920371515,336.4816411580436,179.65206309308508,60.92191369651055,239.23670842177654,202.58791024343773,142.40151862464262,226.88033118098224,166.97656289008592,199.9476149461307,150.60664937182503,59.939188001431916
2021-10-04,67.01651318167309,329.3052560106424,70.8944458457656,389.1632629304631,277.6990730182883,112.54638955211296,43.856128840307406,324.211023964784,210.42770056627015,257.80952381186415,314.9414644260296,71.50853769112635,107.03085824908804,83.30422661172162,343.3436319706355,141.53094880597342,150.42075198090365,57.721033602809165,93.5336284565723,89.02296388625544,403.1168601704196,165.46109079985013,337.3756472642845,182.88787230445098,60.76594271764309,242.28521143053004,203.94752666989578,145.37238401784577,225.97367063975122,169.3078745759864,199.85083714889234,144.89731282329,58.890067653649965
2021-10-05,67.86511921121155,333.1144947851612,69.13510939873554,390.4401364345913,279.2523920798009,112.48683058478596,44.34286432516415,326.4858435870456,210.37774543394815,256.6218082096625,321.87706283810394,71.96687266550761,104.4703667444908,83.56688196462734,337.1258757815015,139.33735347987803,149.30749856637456,57.78711208913825,94.22654527829181,88.25913371480104,400.1683581075991,164.07105318859203,344.93429168787253,177.50924811492746,60.56147415583508,246.17790736296095,205.4198614774342,148.08291572896732,220.2124836716607,165.17891524753765,201.3573794066932,147.8720662886473,57.81090198759161
2021-10-06,67.31213533474862,336.1326779253723,67.21124302840121,393.2926590449852,271.4407506986602,113.50283351225677,43.69090827311986,325.0408207030829,212.6069584310551,257.8695690304432,321.81951987943404,72.89531713225661,101.39434696297066,83.81188412693679,332.93761559122316,141.46235401145367,150.55824616716293,58.70993068820405,97.27119932105911,90.40862824587268,398.9553969635314,164.0854992284234,349.3605179532663,177.8159907548218,61.091440290960946,240.848684141027,210.7605767513912,148.25702809493612,215.73829644540373,162.20690353189153,195.53370194697422,145.81936585425225,57.68240893502811
2021-10-07,69.5384183803705,339.2457386816145,67.53923288579335,387.54025079241507,269.11585016051583,111.99207927947327,43.23546129736393,323.943897351416,211.75482071397107,257.1176024325894,317.3307492523121,73.0572501180098,100.86594687903401,82.05791139914369,333.16832120307834,141.21221085945345,147.81993298909273,57.97259926591673,98.41181132356213,88.25558952553169,388.90480345210926,163.20058835207666,354.0075054531094,181.301533193141,61.592092799680046,243.59267737641557,211.7922154924876,146.85098282013055,217.63141404948308,161.93402097737058,196.63167679758953,144.06474345147433,58.127600349514594
2021-10-08,69.36746868310273,341.06239454026024,67.44648535182077,386.24977880939605,270.5674956370708,111.18408909479854,42.22229768700056,317.49544540963393,212.4350041557295,256.0940014396618,306.0611841689909,73.19300920436667,100.7348856547575,81.52709864247117,334.53438121671314,144.29881488459785,150.11094165972042,58.163444949320834,98.26995601459443,88.56014917922867,391.49181079673696,162.4765034788943,355.34428303838524,178.3638788879697,61.670852128139515,244.87170851434794,210.43045742288479,146.69392474022334,214.61612400633433,157.95955089499972,197.2780518971835,142.7319744454098,56.47477276473005
2021-10-11,67.74424688792818,334.12637680074175,68.5003392255263,387.3047410316822,268.11512706014383,110.02016094821963,43.06590308456439,320.93219881258693,208.80694540030822,259.16722829559427,305.5420794387796,73.97780064740081,100.47976074517278,82.84659833853058,328.43097800948846,143.71766264968355,152.3151834513811,55.234835024595604,98.20120585695787,87.82906735759671,397.1758940645725,165.47368531499004,360.88598152515743,178.87006563523116,61.71970425638658,244.14459316592738,211.06914714859425,149.84299241526367,212.4092448274312,156.7042918521666,197.13791450349453,144.62598046041566,56.685726485507324
2021-10-12,69.1935678341323,341.79583657843995,69.32176081090921,382.0006737092588,272.969397071057,112.87509989077428,43.11165457782816,316.2492402258508,203.82123374002123,259.931289765264,301.0887724092643,72.4171456110151,97.73113181730463,82.34331434902005,329.5039639213188,147.07660828359218,153.2246143649746,54.78972993809648,98.93908811050896,88.38169509280695,403.40105367540036,165.3796037912139,368.8834218741718,180.4867136216492,61.799621916561485,243.96528638125142,213.75538855775784,148.36153616344762,208.40405071815348,152.06371772169138,195.02765584355214,145.8969607157811,56.30189289970208
2021-10-13,69.50532252054883,338.27185486219446,68.68193779277145,376.96217833345014,272.7570774931334,112.52932010569508,43.38397455766625,317.4033144050324,203.25562073515533,256.2014803000104,307.89972972016807,72.37527652134604,97.90600459403893,84.14143936359058,334.3751982856771,148.17366319618478,153.25872974761145,54.78532893508666,99.41503614647401,89.15831479939004,418.0591366782743,172.4925245580192,371.179998751187,176.4783006038345,61.121425968935235,248.5477533461484,215.88684801598563,149.31583101915325,208.03006652435815,148.51244352679703,199.71241247494473,144.3715295149165,56.97984746066683
2021-10-14,67.60494678367645,336.81614140617853,70.05481957621332,375.8442793645961,271.74114737039554,112.56187424564455,42.52816046743931,312.28297982759267,205.61038983205955,255.24459906786353,312.4772405527314,73.44807996482544,100.0539410755677,82.35253995400646,330.70939918910847,149.50132680438145,154.29874194762434,57.53122620315141,97.71439738937214,91.41104492235709,421.3921999471883,167.77253120431268,366.95551973524107,177.01938927143215,59.91085776357,243.5485950974561,210.83570394011699,149.91685371540777,206.80922129381463,146.6951651717262,198.15605934075376,141.751352207757,56.563057162644874
2021-10-15,65.02913703934902,345.6926436103583,72.44309437603789,364.53277745080055,270.4380627382672,111.75397272415252,42.42166462029739,315.8903017108589,204.1761626886531,255.13191559105834,332.5526682569404,73.38113047074636,103.28705390142983,82.92339664927898,327.8389535187115,147.77167851415302,154.32406836191691,56.15384173029746,96.12361844870988,90.59949302606664,424.0576470722505,173.07545175146402,363.2597861250853,177.9357887976242,58.77781030382759,246.262796002397,206.01312649116835,151.68925342052202,206.66644457370222,146.3463318119861,197.3957033582493,139.40102089037157,55.42982421097026
2021-10-18,66.21176982366389,345.9001526789598,72.02828807643817,366.8142371690233,270.78586864127465,110.17487283809842,44.02112671401956,318.6251130069271,204.64780596358818,253.9495424787845,339.23877183339454,72.68680116898544,101.7346793923105,84.83947119585832,328.04666859726905,145.96038755607103,154.3729580828157,57.20756409656129,97.29597205449224,92.50603609027048,413.3114833823557,175.90702850809197,361.9257638339468,178.1546520715119,59.64962445306325,248.1167985039332,207.0337416705449,147.4768516871752,206.61792490949364,144.08272514392067,199.43079984115946,141.2325277985898,55.16288669900964
2021-10-19,65.28086065757643,357.8563220195576,71.20142955385023,361.1637935253723,268.44310830561994,109.08607811815718,43.46095708075312,321.7532720537663,197.77381970493138,251.85269514082384,338.89804379906315,72.91792248254394,104.88313326648496,86.6280507623359,319.7963746644287,141.50021043974604,154.45694366415088,56.38897845115969,95.11038618313347,92.54587628275169,415.3862085578806,173.4375978136137,357.2322497155904,176.77712951286892,59.37611029364297,249.58114289040248,204.0702526384125,146.1713463235242,205.6311734891394,144.0661174075459,200.26827906411052,145.05534674216025,55.68439123942181
2021-10-20,66.12667047554781,355.921722556291,69.86538992194744,358.76262690306,266.4685402289751,109.87263196079518,42.40269330737736,324.0107700629889,197.4723796538815,253.7938067229388,333.80391032920596,72.12358411379935,104.16539679633715,86.14710789866045,323.9955151172494,143.3739653719728,158.00120072135783,55.79649130113841,89.20174924141149,91.75088023206249,417.4710075615246,175.5741677583168,359.5573329458685,175.9034204518183,60.62032271687295,247.12319239353013,203.35014147473268,143.96737883757493,205.7551277749143,148.69497450647728,199.94355668690434,144.82791519161265,54.1723319883143
2021-10-21,65.72946890620646,365.0084861735481,69.54356583472898,357.37520577600816,269.6886504097819,109.26245948791785,43.23691478918148,319.62379128269646,199.6461658614268,258.0678009147428,340.90761325627096,70.46750192879959,103.02699822680815,85.88534307571986,329.3209712574104,140.30792038878644,156.15534587186974,53.89877683351191,87.81376114813203,89.34660230960223,431.6239822588291,173.67355421866952,364.8621267769957,175.98749164080127,60.64188204140571,245.77614412725418,205.52082823197955,144.32973791499347,206.08369025280956,146.95300228869505,198.8169786089429,145.9664906695633,54.38066608351646
2021-10-22,65.91118357410329,359.2304496690495,72.27079300073719,355.2281017574194,269.6563460583331,108.90438578182648,44.52779602465995,318.7577321810311,198.51455851945374,258.48097719676656,335.996510267324,70.60299317501534,107.50816330970349,86.24699515545234,330.7582369181779,138.69104477121084,159.3705898249244,56.22088872211677,89.28089967158934,90.60668012127704,429.62652165680475,174.85073354795105,358.5329608290102,173.9563899470216,59.594745035792485,246.90297607215413,201.75602984991826,143.34184996943705,205.99361452759726,149.8940042943654,197.2879640623064,148.11938539122576,55.22390083280257
2021-10-25,64.42462154243482,368.1814833433496,71.89080693713133,353.0036236722357,268.90771500097554,108.9080572469703,44.25636826766289,315.982785731702,196.2502880387217,258.9476063420128,334.8672783425461,71.11347778770485,107.64825724278468,86.35257205433895,333.9582710168673,141.9631316064748,162.17345586344942,57.88740817163678,90.80354755778846,94.72754060931064,433.6404513330757,175.83932178474592,375.92070916837366,169.06706344992458,59.461348427793666,250.13578445661065,204.4913269380854,148.76066018860024,206.35107838708893,148.61787033012777,196.4437593286464,148.75960025440074,56.70703711308015
2021-10-26,66.72574918291917,367.86179191788204,72.2702161814483,350.2684104533095,267.50938746301233,110.99737616889108,45.33741812504888,313.72245872550974,197.06155888178682,258.43756222353767,340.9657307392835,70.79876762766756,104.05879029375879,87.53664208282551,332.38782781291064,141.5208160005847,163.04832679153324,58.34162979405497,91.61984401804717,91.50578815305863,438.76789195992046,170.24877007219317,382.09932415483075,171.12564460430457,58.51741963642591,251.07564139042142,207.47979976794383,147.8497976895429,208.2205595170757,140.61069929635482,199.5433432514725,148.84461261001394,56.474589550367604
2021-10-27,68.15409663997656,382.0027694375096,72.98433016185146,357.96035792439056,263.16189465105464,112.35203106724191,45.25270328235061,311.1672656006071,191.248451951948,260.1167563498367,347.25812843399626,72.05289307104637,106.29979724709912,86.65442322315414,339.37239731760764,144.80625950757403,162.59042631566007,58.3876129289431,90.00664046725541,94.44440446447834,425.3313308922972,171.82132636712947,377.36077698393603,169.18328850107713,57.24208305454429,250.64959244021188,203.99335130699177,148.01384858926622,213.0903099286538,141.17247277403735,205.24890266602654,146.98437872770512,55.3136897454561
2021-10-28,66.68013334390746,381.59612783659384,77.0152282376423,350.2634644196288,264.96308209532185,110.95070636599716,45.106016264072956,307.04396812987557,193.96524277808223,260.11584048960896,355.2387792406767,72.24985175008537,102.74584199589499,87.95180211972716,328.6619883813945,140.46885965876942,160.88361762807602,57.26524772994899,92.47081026119334,94.10918091498813,436.5680977144357,170.19083535486087,379.9292267743488,170.08162326975477,57.73673391318416,249.59950657516814,202.98947722631917,147.4263065524028,208.68039712493416,140.93975959503715,204.22364248873794,148.12290255024902,55.401075440423696
2021-10-29,68.62307694190727,382.30542369048436,76.19234414690273,350.653987991978,267.07450490402226,107.46249037109006,44.62971431724233,304.8579894977854,195.28116523344482,261.5874054844855,355.9870864407051,70.04449775870657,99.80627601610871,87.68809545678963,326.0817726448973,140.5005360370118,160.03658011855592,59.20751831250923,88.4998148872195,94.72563719434132,444.22430303182847,172.2494004222465,386.3177919789716,171.8123295835993,57.340293896573826,246.97368209533522,197.50706901114356,146.70534358137607,206.6754022478289,144.23678010308856,203.47605255374154,146.18027218145141,54.34396661135094
2021-11-01,71.61578057930461,382.2536949375342,75.05439363870181,351.3545340403111,272.5955245922047,106.71882065460647,45.096755864405864,309.00673450666415,189.63138275592365,260.05418471941243,363.9676662691837,69.45961501576348,100.58269067920573,86.8197109800967,323.81141594010546,139.2234250078802,161.28144362999765,59.47688086757707,88.68451043386419,99.92759555641803,460.6357725556798,166.5686665306586,382.76185644315075,176.32413228595027,56.9665264876302,252.31001412521675,196.40609392987778,146.2574981680713,209.0581449330965,143.98095725445162,204.9544061296453,149.22849233103352,55.02476551537145
2021-11-02,71.84153352874709,396.469754683781,76.38009207168251,348.0676939750071,278.4779657483597,107.97523595842063,44.9574001041513,302.367401046184,185.63547046856982,264.57425035817437,377.4437759890985,69.56989632114797,97.49948751927415,85.5830442986456,315.5513259261591,135.51691945474977,165.2191073500498,62.20200378740377,86.81101632038663,99.9177541374096,448.63492378547073,166.54381676543753,396.24599394466776,178.3963140493181,57.535955604782906,251.93544286844516,199.830056801104,147.66488635966778,210.2212666511479,143.65355991489042,205.9367649315464,149.81547015449456,54.546686874149835
2021-11-03,70.66811449517752,388.1507359872223,75.01607541827842,347.31959791567306,277.48744235142436,106.78126925571657,44.496321015327005,303.484761890163,189.75056227713765,264.65963974125924,376.8374585998099,68.78272356667527,97.14918081861687,86.9734320332611,320.8791829372753,137.69595682877602,167.09207655142325,62.80413256210512,87.49904561996492,100.4484345873913,444.87658207400966,166.79898273858387,398.08638644915914,179.64530068534157,57.622511779123755,257.42389539495696,196.61800078946473,149.31657145873666,210.1834286672857,143.66242719679693,203.6862997048609,151.83977644748745,55.13479703469343
